MoundID,Name,Period,Municipality,Region,Lat,Long,GraveNo,Enclosure Type,LaborAssessment,Burial No,Extra skeletal remains?,Notes on burial,Assemblage?,AnimalRemains,Lithics,HMPottery,Storage,FineVessels,DrinkingCups,Jewellery,Weapons,SpecialFinds,Imports,Grave Rank symbols,StartDate,Enddate,Chronology rating
1083.0,Chitashka mogila,Middle Byzantine,Bratya Daskalovi,Stara Zagora,42.307603,25.214502,4.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,1100.0,1200.0,1 - rough estimate by author on basis of the assemblage
1083.0,Chitashka mogila,Middle Byzantine,Bratya Daskalovi,Stara Zagora,42.307603,25.214502,5.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,1100.0,1200.0,1 - rough estimate by author on basis of the assemblage
1083.0,Chitashka mogila,Middle Byzantine,Bratya Daskalovi,Stara Zagora,42.307603,25.214502,6.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,1100.0,1200.0,1 - rough estimate by author on basis of the assemblage
1083.0,Chitashka mogila,Middle Byzantine,Bratya Daskalovi,Stara Zagora,42.307603,25.214502,7.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,1100.0,1200.0,1 - rough estimate by author on basis of the assemblage
1083.0,Chitashka mogila,Middle Byzantine,Bratya Daskalovi,Stara Zagora,42.307603,25.214502,8.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,Y,,,,,,,(?) glass bracelets,,,,"1 - One or two status symbols (ochre, personal jewellery)",1100.0,1200.0,1 - rough estimate by author on basis of the assemblage
1083.0,Chitashka mogila,Middle Byzantine,Bratya Daskalovi,Stara Zagora,42.307603,25.214502,9.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,Y,,,,,,,(?) glass bracelets,,,,"1 - One or two status symbols (ochre, personal jewellery)",1100.0,1200.0,1 - rough estimate by author on basis of the assemblage
1083.0,Chitashka mogila,Middle Byzantine,Bratya Daskalovi,Stara Zagora,42.307603,25.214502,10.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,1100.0,1200.0,1 - rough estimate by author on basis of the assemblage
1083.0,Chitashka mogila,Middle Byzantine,Bratya Daskalovi,Stara Zagora,42.307603,25.214502,11.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,1100.0,1200.0,1 - rough estimate by author on basis of the assemblage
1083.0,Chitashka mogila,Middle Byzantine,Bratya Daskalovi,Stara Zagora,42.307603,25.214502,12.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,1100.0,1200.0,1 - rough estimate by author on basis of the assemblage
1083.0,Chitashka mogila,Middle Byzantine,Bratya Daskalovi,Stara Zagora,42.307603,25.214502,13.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,1100.0,1200.0,1 - rough estimate by author on basis of the assemblage
1083.0,Chitashka mogila,Middle Byzantine,Bratya Daskalovi,Stara Zagora,42.307603,25.214502,14.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,1100.0,1200.0,1 - rough estimate by author on basis of the assemblage
1083.0,Chitashka mogila,Middle Byzantine,Bratya Daskalovi,Stara Zagora,42.307603,25.214502,15.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,1100.0,1200.0,1 - rough estimate by author on basis of the assemblage
1083.0,Chitashka mogila,Middle Byzantine,Bratya Daskalovi,Stara Zagora,42.307603,25.214502,16.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,1100.0,1200.0,1 - rough estimate by author on basis of the assemblage
1083.0,Chitashka mogila,Middle Byzantine,Bratya Daskalovi,Stara Zagora,42.307603,25.214502,17.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,1100.0,1200.0,1 - rough estimate by author on basis of the assemblage
1083.0,Chitashka mogila,Middle Byzantine,Bratya Daskalovi,Stara Zagora,42.307603,25.214502,18.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,1100.0,1200.0,1 - rough estimate by author on basis of the assemblage
1083.0,Chitashka mogila,Middle Byzantine,Bratya Daskalovi,Stara Zagora,42.307603,25.214502,19.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,1100.0,1200.0,1 - rough estimate by author on basis of the assemblage
1083.0,Chitashka mogila,Middle Byzantine,Bratya Daskalovi,Stara Zagora,42.307603,25.214502,20.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,Y,,,,,,,(?) glass bracelets,,,,"1 - One or two status symbols (ochre, personal jewellery)",1100.0,1200.0,1 - rough estimate by author on basis of the assemblage
1083.0,Chitashka mogila,Middle Byzantine,Bratya Daskalovi,Stara Zagora,42.307603,25.214502,21.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,1100.0,1200.0,1 - rough estimate by author on basis of the assemblage
1083.0,Chitashka mogila,Middle Byzantine,Bratya Daskalovi,Stara Zagora,42.307603,25.214502,22.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,1100.0,1200.0,1 - rough estimate by author on basis of the assemblage
1083.0,Chitashka mogila,Middle Byzantine,Bratya Daskalovi,Stara Zagora,42.307603,25.214502,23.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,1100.0,1200.0,1 - rough estimate by author on basis of the assemblage
1083.0,Chitashka mogila,Middle Byzantine,Bratya Daskalovi,Stara Zagora,42.307603,25.214502,24.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,1100.0,1200.0,1 - rough estimate by author on basis of the assemblage
1083.0,Chitashka mogila,Middle Byzantine,Bratya Daskalovi,Stara Zagora,42.307603,25.214502,25.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,1100.0,1200.0,1 - rough estimate by author on basis of the assemblage
1083.0,Chitashka mogila,Middle Byzantine,Bratya Daskalovi,Stara Zagora,42.307603,25.214502,26.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,1100.0,1200.0,1 - rough estimate by author on basis of the assemblage
1083.0,Chitashka mogila,Middle Byzantine,Bratya Daskalovi,Stara Zagora,42.307603,25.214502,27.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,Y,,,,,,,"7 glass bracelets; 1 iron bracelet, Over (1000) beads from a necklase",,,,"1 - One or two status symbols (ochre, personal jewellery)",1100.0,1200.0,1 - rough estimate by author on basis of the assemblage
1083.0,Chitashka mogila,Middle Byzantine,Bratya Daskalovi,Stara Zagora,42.307603,25.214502,28.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,1100.0,1200.0,1 - rough estimate by author on basis of the assemblage
1083.0,Chitashka mogila,Middle Byzantine,Bratya Daskalovi,Stara Zagora,42.307603,25.214502,29.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,1100.0,1200.0,1 - rough estimate by author on basis of the assemblage
1083.0,Chitashka mogila,Middle Byzantine,Bratya Daskalovi,Stara Zagora,42.307603,25.214502,30.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,1100.0,1200.0,1 - rough estimate by author on basis of the assemblage
1083.0,Chitashka mogila,Roman period,Bratya Daskalovi,Stara Zagora,42.307603,25.214502,31.0,Stone platform,"some elaboration (marks of a coffin, small stone circle, tiled or stone lined grave of RM period)",no human remains,,probably a cenotaph,Y,Y,,,1 amphora,3 bowls,,,,1 bronze coin - Crispina 182 AD,,"2 - Several symbols of status across multiple classes of artefacts (e.g. elaborate enclosure, weapons, jewellery, or imported goods..)",175.0,225.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,1.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,Y,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,2.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,3.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,4.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,5.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,6.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,7.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,8.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,9.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,10.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,11.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,12.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,13.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,14.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,15.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,16.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,17.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,18.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,19.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,20.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,21.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,22.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,23.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,24.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,25.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,26.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,27.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,28.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,29.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,30.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,31.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,32.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,33.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,34.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,35.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,36.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,37.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,38.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,39.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,40.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,41.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,42.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,43.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,44.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,45.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,46.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,47.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,48.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,49.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,50.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,51.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,52.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,53.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,54.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,55.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,56.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,57.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,58.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,59.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,60.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,61.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,62.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,63.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,64.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,65.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,66.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
1084.0,Selskata mogila,Ottoman period,Bratya Daskalovi,Stara Zagora,42.290021,25.210615,67.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,,,,,,,,,,,,not available,1600.0,1850.0,1 - rough estimate by author on basis of the assemblage
